Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Start Date,Home_Away,Bowling_Arm,Pace_Spin
MR Marsh (AUS),16,4,56,2,3.5,28,48,v England,The Oval,20 Aug 2015,0,1,1
M Dillon (WI),34,13,57,2,1.67,28.5,102,v Zimbabwe,Bulawayo,12 Nov 2003,0,1,1
DAJ Bracewell (NZ),26,7,57,2,2.19,28.5,78,v Sri Lanka,Colombo (PSS),25 Nov 2012,0,1,1
JN Gillespie (AUS),15,5,58,2,3.86,29,45,v South Africa,Johannesburg,22 Feb 2002,0,1,1
RD King (WI),14.1,2,60,2,4.23,30,42.5,v England,Birmingham,15 Jun 2000,0,1,1
SJ Harmison (ENG),28,9,60,2,2.14,30,84,v India,Mohali,9 Mar 2006,0,1,1
AD Mathews (SL),16,3,60,2,3.75,30,48,v Australia,Melbourne,26 Dec 2012,0,1,1
SCJ Broad (ENG),23,8,60,2,2.6,30,69,v West Indies,Bridgetown,1 May 2015,0,1,1
TL Chatara (ZIM),27,7,61,2,2.25,30.5,81,v Bangladesh,Khulna,3 Nov 2014,0,1,1
Harvinder Singh (INDIA),14.3,1,62,2,4.27,31,43.5,v Sri Lanka,Kandy,22 Aug 2001,0,1,1
SP Jones (ENG),18,2,62,2,3.44,31,54,v West Indies,Kingston,11 Mar 2004,0,1,1
MF Maharoof (SL),16,2,62,2,3.87,31,48,v Zimbabwe,Bulawayo,14 May 2004,0,1,1
SL Malinga (SL),23.1,3,62,2,2.67,31,69.5,v England,Nottingham,2 Jun 2006,0,1,1
Mahbubul Alam (BDESH),24.5,8,62,2,2.49,31,74.5,v South Africa,Bloemfontein,19 Nov 2008,0,1,1
M Morkel (SA),24,6,62,2,2.58,31,72,v New Zealand,Dunedin,8 Mar 2017,0,1,1
MJ Hoggard (ENG),26,9,63,2,2.42,31.5,78,v New Zealand,Wellington,21 Mar 2002,0,1,1
JJC Lawson (WI),20,4,63,2,3.15,31.5,60,v India,Chennai,17 Oct 2002,0,1,1
Shafiul Islam (BDESH),21,2,63,2,3,31.5,63,v England,Manchester,4 Jun 2010,0,1,1
FH Edwards (WI),19,4,64,2,3.36,32,57,v England,The Oval,19 Aug 2004,0,1,1
RJ Harris (AUS),28,10,64,2,2.28,32,84,v England,The Oval,21 Aug 2013,0,1,1
M Mbangwa (ZIM),33,14,65,2,1.96,32.5,99,v England,Nottingham,1 Jun 2000,0,1,1
Abdul Razzaq (PAK),33,10,65,2,1.96,32.5,99,v Sri Lanka,Kandy,28 Jun 2000,0,1,1
A Flintoff (ENG),22,4,65,2,2.95,32.5,66,v West Indies,Port of Spain,19 Mar 2004,0,1,1
JE Taylor (WI),20,4,65,2,3.25,32.5,60,v Sri Lanka,Galle,14 Oct 2015,0,1,1
SR Watson (AUS),20,4,66,2,3.3,33,60,v India,Delhi,29 Oct 2008,0,1,1
TL Chatara (ZIM),19,6,66,2,3.47,33,57,v West Indies,Bridgetown,12 Mar 2013,0,1,1
M Hayward (SA),22,6,67,2,3.04,33.5,66,v Sri Lanka,Kandy,30 Jul 2000,0,1,1
A Nel (SA),27,5,67,2,2.48,33.5,81,v Pakistan,Lahore,17 Oct 2003,0,1,1
VD Philander (SA),27,11,67,2,2.48,33.5,81,v New Zealand,Dunedin,8 Mar 2017,0,1,1
M Hayward (SA),20,2,68,2,3.4,34,60,v Sri Lanka,Colombo (SSC),6 Aug 2000,0,1,1
SL Malinga (SL),13.3,2,68,2,5.03,34,40.5,v England,Birmingham,25 May 2006,0,1,1
R Rampaul (WI),34,9,68,2,2,34,102,v Bangladesh,Chittagong,21 Oct 2011,0,1,1
M Morkel (SA),27,7,68,2,2.51,34,81,v New Zealand,Hamilton,15 Mar 2012,0,1,1
RAS Lakmal (SL),28,8,68,2,2.42,34,84,v New Zealand,Hamilton,18 Dec 2015,0,1,1
NAM McLean (WI),21,1,69,2,3.28,34.5,63,v Australia,Adelaide,15 Dec 2000,0,1,1
JH Kallis (SA),32,4,69,2,2.15,34.5,96,v West Indies,Georgetown,9 Mar 2001,0,1,1
SJ Harmison (ENG),28,6,69,2,2.46,34.5,84,v Australia,Melbourne,26 Dec 2006,0,1,1
DJG Sammy (WI),23,8,69,2,3,34.5,69,v New Zealand,Hamilton,19 Dec 2013,0,1,1
AJ Bichel (AUS),28,5,70,2,2.5,35,84,v West Indies,Bridgetown,1 May 2003,0,1,1
JN Gillespie (AUS),35,8,70,2,2,35,105,v India,Chennai,14 Oct 2004,0,1,1
BA Stokes (ENG),18,2,70,2,3.88,35,54,v Australia,Adelaide,5 Dec 2013,0,1,1
M Hayward (SA),31,5,71,2,2.29,35.5,93,v India,Bengaluru,2 Mar 2000,0,1,1
HK Olonga (ZIM),27,5,71,2,2.62,35.5,81,v Bangladesh,Chittagong,15 Nov 2001,0,1,1
MKGCP Lakshitha (SL),22,2,71,2,3.22,35.5,66,v South Africa,Centurion,15 Nov 2002,0,1,1
JDP Oram (NZ),31,10,71,2,2.29,35.5,93,v South Africa,Centurion,15 Apr 2006,0,1,1
TT Bresnan (ENG),35,8,71,2,2.02,35.5,105,v Sri Lanka,Colombo (PSS),3 Apr 2012,0,1,1
Waqar Younis (PAK),17,2,72,2,4.23,36,51,v West Indies,Bridgetown,18 May 2000,0,1,1
Abdul Razzaq (PAK),19,4,72,2,3.78,36,57,v England,Manchester,27 Jul 2006,0,1,1
A Flintoff (ENG),33,11,72,2,2.18,36,99,v West Indies,Kingston,4 Feb 2009,0,1,1
VD Philander (SA),30,10,72,2,2.4,36,90,v England,Leeds,2 Aug 2012,0,1,1
PJ Cummins (AUS),33,8,73,2,2.21,36.5,99,v Bangladesh,Chittagong,4 Sep 2017,0,1,1
CA Walsh (WI),31,10,74,2,2.38,37,93,v Australia,Perth,1 Dec 2000,0,1,1
Waqar Younis (PAK),33,10,75,2,2.27,37.5,99,v New Zealand,Auckland,8 Mar 2001,0,1,1
Shahadat Hossain (BDESH),20,0,75,2,3.75,37.5,60,v Sri Lanka,Colombo (RPS),12 Sep 2005,0,1,1
JM Anderson (ENG),23.3,4,75,2,3.19,37.5,70.5,v South Africa,Durban,26 Dec 2009,0,1,1
M Morkel (SA),26,6,75,2,2.88,37.5,78,v England,Nottingham,14 Jul 2017,0,1,1
Tapash Baisya (BDESH),28,7,76,2,2.71,38,84,v Pakistan,Karachi,20 Aug 2003,0,1,1
CS Martin (NZ),32,8,76,2,2.37,38,96,v England,Lord's,15 May 2008,0,1,1
SR Watson (AUS),27,6,76,2,2.81,38,81,v West Indies,Bridgetown,7 Apr 2012,0,1,1
Waqar Younis (PAK),25,5,77,2,3.08,38.5,75,v England,Lord's,17 May 2001,0,1,1
Mashrafe Mortaza (BDESH),30,7,77,2,2.56,38.5,90,v Sri Lanka,Colombo (PSS),3 Jul 2007,0,1,1
SW Masakadza (ZIM),25,5,77,2,3.08,38.5,75,v Bangladesh,Chittagong,12 Nov 2014,0,1,1
JM Anderson (ENG),40,12,77,2,1.92,38.5,120,v Australia,Brisbane,23 Nov 2017,0,1,1
NAM McLean (WI),22,3,78,2,3.54,39,66,v Australia,Perth,1 Dec 2000,0,1,1
HH Streak (ZIM),20,1,78,2,3.9,39,60,v South Africa,Centurion,11 Mar 2005,0,1,1
IE O'Brien (NZ),21.3,6,78,2,3.62,39,64.5,v South Africa,Centurion,16 Nov 2007,0,1,1
R Rampaul (WI),24.5,2,78,2,3.14,39,74.5,v India,Delhi,6 Nov 2011,0,1,1
Umar Gul (PAK),26,7,78,2,3,39,78,v Bangladesh,Chittagong,9 Dec 2011,0,1,1
Kamrul Islam Rabbi (BDESH),19,4,78,2,4.1,39,57,v New Zealand,Christchurch,20 Jan 2017,0,1,1
HK Olonga (ZIM),20,3,79,2,3.95,39.5,60,v India,Delhi,18 Nov 2000,0,1,1
JM Anderson (ENG),22,4,79,2,3.59,39.5,66,v India,Chennai,11 Dec 2008,0,1,1
DW Steyn (SA),20.2,4,79,2,3.88,39.5,61,v New Zealand,Dunedin,7 Mar 2012,0,1,1
DJG Sammy (WI),23.1,4,79,2,3.41,39.5,69.5,v New Zealand,Dunedin,3 Dec 2013,0,1,1
SJ Harmison (ENG),23,5,80,2,3.47,40,69,v Australia,Sydney,2 Jan 2007,0,1,1
CRD Fernando (SL),30,8,80,2,2.66,40,90,v Bangladesh,Chittagong,3 Jan 2009,0,1,1
DJG Sammy (WI),35,8,80,2,2.28,40,105,v Sri Lanka,Colombo (RPS),23 Nov 2010,0,1,1
JL Pattinson (AUS),29,11,80,2,2.75,40,87,v India,Hyderabad (Deccan),2 Mar 2013,0,1,1
Abul Hasan (BDESH),23,4,80,2,3.47,40,69,v Sri Lanka,Colombo (RPS),16 Mar 2013,0,1,1
ST Gabriel (WI),21,0,80,2,3.8,40,63,v South Africa,Port Elizabeth,26 Dec 2014,0,1,1
SCJ Broad (ENG),27,6,80,2,2.96,40,81,v India,Chennai,16 Dec 2016,0,1,1
CEL Stuart (WI),23,4,81,2,3.52,40.5,69,v Australia,Sydney,2 Jan 2001,0,1,1
Shahadat Hossain (BDESH),21,3,81,2,3.85,40.5,63,v Sri Lanka,Colombo (PSS),3 Jul 2007,0,1,1
CS Martin (NZ),22,6,81,2,3.68,40.5,66,v South Africa,Centurion,16 Nov 2007,0,1,1
CD McMillan (NZ),32.5,6,82,2,2.49,41,98.5,v Zimbabwe,Harare,19 Sep 2000,0,1,1
CS Martin (NZ),28,4,82,2,2.92,41,84,v India,Nagpur,20 Nov 2010,0,1,1
KM Jarvis (ZIM),21,3,82,2,3.9,41,63,v West Indies,Roseau,20 Mar 2013,0,1,1
RJ Harris (AUS),31,9,82,2,2.64,41,93,v England,Manchester,1 Aug 2013,0,1,1
N Pradeep (SL),29.4,5,82,2,2.76,41,89,v New Zealand,Hamilton,18 Dec 2015,0,1,1
JE Taylor (WI),24,2,83,2,3.45,41.5,72,v England,Lord's,6 May 2009,0,1,1
RJ Harris (AUS),29,8,83,2,2.86,41.5,87,v West Indies,Bridgetown,7 Apr 2012,0,1,1
DJG Sammy (WI),23,3,83,2,3.6,41.5,69,v Bangladesh,Dhaka,13 Nov 2012,0,1,1
Umar Gul (PAK),24,3,84,2,3.5,42,72,v New Zealand,Hamilton,7 Jan 2011,0,1,1
HH Streak (ZIM),32.5,7,85,2,2.58,42.5,98.5,v Sri Lanka,Kandy,4 Jan 2002,0,1,1
Mohammad Sami (PAK),34,9,85,2,2.5,42.5,102,v Zimbabwe,Bulawayo,16 Nov 2002,0,1,1
AC Dawson (SA),25,7,85,2,3.4,42.5,75,v Bangladesh,Chittagong,24 Apr 2003,0,1,1
MS Kasprowicz (AUS),24.2,4,86,2,3.53,43,73,v South Africa,Johannesburg,31 Mar 2006,0,1,1
Abdul Razzaq (PAK),25,2,86,2,3.44,43,75,v England,Lord's,13 Jul 2006,0,1,1
ST Gabriel (WI),25.1,5,86,2,3.41,43,75.5,v New Zealand,Wellington,11 Dec 2013,0,1,1
RJ Harris (AUS),29.4,8,86,2,2.89,43,89,v South Africa,Centurion,12 Feb 2014,0,1,1
JM Anderson (ENG),35.2,6,86,2,2.43,43,106,v South Africa,Johannesburg,14 Jan 2016,0,1,1
VD Philander (SA),32,9,86,2,2.68,43,96,v England,The Oval,27 Jul 2017,0,1,1
KAJ Roach (WI),28,8,86,2,3.07,43,84,v England,Birmingham,17 Aug 2017,0,1,1
MI Black (WI),18,2,87,2,4.83,43.5,54,v Australia,Perth,1 Dec 2000,0,1,1
Tapash Baisya (BDESH),26,5,87,2,3.34,43.5,78,v West Indies,Gros Islet,28 May 2004,0,1,1
M Morkel (SA),20,0,87,2,4.35,43.5,60,v India,Ahmedabad,3 Apr 2008,0,1,1
VD Philander (SA),32.4,10,87,2,2.66,43.5,98,v Sri Lanka,Colombo (SSC),24 Jul 2014,0,1,1
JO Holder (WI),24,4,87,2,3.62,43.5,72,v South Africa,Cape Town,2 Jan 2015,0,1,1
D Gough (ENG),37,6,88,2,2.37,44,111,v South Africa,Cape Town,2 Jan 2000,0,1,1
SB Styris (NZ),25,3,88,2,3.52,44,75,v West Indies,St George's,28 Jun 2002,0,1,1
CE Cuffy (WI),28.4,6,88,2,3.06,44,86,v India,Mumbai,9 Oct 2002,0,1,1
FH Edwards (WI),18.4,1,88,2,4.71,44,56,v Bangladesh,Chittagong,21 Oct 2011,0,1,1
Shahadat Hossain (BDESH),22.2,2,89,2,3.98,44.5,67,v South Africa,Centurion,26 Nov 2008,0,1,1
Subashis Roy (BDESH),26.2,6,89,2,3.37,44.5,79,v New Zealand,Wellington,12 Jan 2017,0,1,1
Subashis Roy (BDESH),33.3,6,89,2,2.65,44.5,100.5,v Sri Lanka,Colombo (PSS),15 Mar 2017,0,1,1
SC Ganguly (INDIA),27,9,90,2,3.33,45,81,v Sri Lanka,Kandy,22 Aug 2001,0,1,1
B Lee (AUS),37,9,90,2,2.43,45,111,v India,Bengaluru,9 Oct 2008,0,1,1
DJG Sammy (WI),26,3,90,2,3.46,45,78,v India,Mumbai,22 Nov 2011,0,1,1
KAJ Roach (WI),25,1,90,2,3.6,45,75,v England,Nottingham,25 May 2012,0,1,1
Mashrafe Mortaza (BDESH),22,4,91,2,4.13,45.5,66,v England,Chester-le-Street,3 Jun 2005,0,1,1
JN Gillespie (AUS),22,3,91,2,4.13,45.5,66,v England,Birmingham,4 Aug 2005,0,1,1
I Sharma (INDIA),36.3,7,91,2,2.49,45.5,109.5,v Australia,Melbourne,26 Dec 2011,0,1,1
Mohammed Shami (INDIA),30,8,91,2,3.03,45.5,90,v England,Lord's,17 Jul 2014,0,1,1
D Gough (ENG),20,2,92,2,4.6,46,60,v South Africa,Centurion,14 Jan 2000,0,1,1
Mohammad Sami (PAK),28,5,92,2,3.28,46,84,v England,Manchester,27 Jul 2006,0,1,1
Naved-ul-Hasan (PAK),17,2,92,2,5.41,46,51,v South Africa,Centurion,11 Jan 2007,0,1,1
DJG Sammy (WI),25,3,92,2,3.68,46,75,v New Zealand,Wellington,11 Dec 2013,0,1,1
ML Cummins (WI),27,7,92,2,3.4,46,81,v New Zealand,Wellington,1 Dec 2017,0,1,1
M Ntini (SA),28,7,93,2,3.32,46.5,84,v West Indies,Bridgetown,29 Mar 2001,0,1,1
AB Agarkar (INDIA),24.5,3,93,2,3.74,46.5,74.5,v England,Nottingham,8 Aug 2002,0,1,1
TA Copeland (AUS),40,10,93,2,2.32,46.5,120,v Sri Lanka,Colombo (SSC),16 Sep 2011,0,1,1
JH Kallis (SA),44,15,94,2,2.13,47,132,v West Indies,Kingston,19 Apr 2001,0,1,1
DR Tuffey (NZ),25,7,94,2,3.76,47,75,v Pakistan,Lahore,1 May 2002,0,1,1
CL Cairns (NZ),27,6,94,2,3.48,47,81,v England,Leeds,3 Jun 2004,0,1,1
FH Edwards (WI),21.3,1,94,2,4.37,47,64.5,v Australia,Brisbane,3 Nov 2005,0,1,1
CJ Jordan (ENG),41,14,94,2,2.29,47,123,v West Indies,North Sound,13 Apr 2015,0,1,1
SCJ Broad (ENG),34,8,94,2,2.76,47,102,v South Africa,Cape Town,2 Jan 2016,0,1,1
AR Caddick (ENG),31,6,95,2,3.06,47.5,93,v South Africa,Cape Town,2 Jan 2000,0,1,1
NAM McLean (WI),27,5,95,2,3.51,47.5,81,v Australia,Melbourne,26 Dec 2000,0,1,1
AM Blignaut (ZIM),23,4,95,2,4.13,47.5,69,v England,Chester-le-Street,5 Jun 2003,0,1,1
Shahadat Hossain (BDESH),18,0,95,2,5.27,47.5,54,v New Zealand,Dunedin,4 Jan 2008,0,1,1
ST Finn (ENG),32,12,95,2,2.96,47.5,96,v Bangladesh,Chittagong,12 Mar 2010,0,1,1
DJ Bravo (WI),23,2,96,2,4.17,48,69,v Australia,Hobart,17 Nov 2005,0,1,1
VRV Singh (INDIA),26,4,96,2,3.69,48,78,v West Indies,St John's,2 Jun 2006,0,1,1
DAJ Bracewell (NZ),29.3,5,96,2,3.25,48,88.5,v West Indies,North Sound,25 Jul 2012,0,1,1
BA Stokes (ENG),27,4,96,2,3.55,48,81,v Australia,Melbourne,26 Dec 2013,0,1,1
JO Holder (WI),33,8,96,2,2.9,48,99,v Australia,Melbourne,26 Dec 2015,0,1,1
JR Hazlewood (AUS),24,4,97,2,4.04,48.5,72,v England,Nottingham,6 Aug 2015,0,1,1
JE Taylor (WI),22,2,97,2,4.4,48.5,66,v Australia,Melbourne,26 Dec 2015,0,1,1
M Ntini (SA),32,7,98,2,3.06,49,96,v West Indies,Georgetown,9 Mar 2001,0,1,1
MJ Hoggard (ENG),45,13,98,2,2.17,49,135,v India,Ahmedabad,11 Dec 2001,0,1,1
B Lee (AUS),24.3,5,98,2,4,49,73.5,v West Indies,Georgetown,10 Apr 2003,0,1,1
SJ Harmison (ENG),34,6,98,2,2.88,49,102,v West Indies,St John's,15 Feb 2009,0,1,1
P Kumar (INDIA),40,13,98,2,2.45,49,120,v England,Birmingham,10 Aug 2011,0,1,1
SCJ Broad (ENG),43,17,98,2,2.27,49,129,v Australia,Adelaide,2 Dec 2017,0,1,1
JM Anderson (ENG),37,13,99,2,2.67,49.5,111,v Australia,Brisbane,25 Nov 2010,0,1,1
SM Pollock (SA),38,11,100,2,2.63,50,114,v India,Kanpur,20 Nov 2004,0,1,1
Mashrafe Mortaza (BDESH),29,5,100,2,3.44,50,87,v New Zealand,Wellington,12 Jan 2008,0,1,1
VD Philander (SA),29,5,100,2,3.44,50,87,v Australia,Adelaide,24 Nov 2016,0,1,1
MJ Hoggard (ENG),32,6,101,2,3.15,50.5,96,v Bangladesh,Chittagong,29 Oct 2003,0,1,1
SM Pollock (SA),45,13,101,2,2.24,50.5,135,v India,Kolkata,28 Nov 2004,0,1,1
DJ Bravo (WI),33,7,101,2,3.06,50.5,99,v Pakistan,Karachi,27 Nov 2006,0,1,1
NLTC Perera (SL),24,3,101,2,4.2,50.5,72,v England,Southampton,16 Jun 2011,0,1,1
Shahadat Hossain (BDESH),18,0,102,2,5.66,51,54,v Sri Lanka,Colombo (SSC),25 Jun 2007,0,1,1
DW Steyn (SA),28,8,102,2,3.64,51,84,v England,Leeds,2 Aug 2012,0,1,1
Mohammad Asif (PAK),31,10,103,2,3.32,51.5,93,v New Zealand,Napier,11 Dec 2009,0,1,1
TG Southee (NZ),28.2,5,103,2,3.63,51.5,85,v Australia,Brisbane,1 Dec 2011,0,1,1
KAJ Roach (WI),22,2,104,2,4.72,52,66,v Australia,Perth,16 Dec 2009,0,1,1
Mohammad Asif (PAK),36,8,104,2,2.88,52,108,v Australia,Hobart,14 Jan 2010,0,1,1
SCJ Broad (ENG),32,5,104,2,3.25,52,96,v Sri Lanka,Galle,26 Mar 2012,0,1,1
J Srinath (INDIA),28,4,105,2,3.75,52.5,84,v Australia,Sydney,2 Jan 2000,0,1,1
HH Streak (ZIM),43,12,105,2,2.44,52.5,129,v Sri Lanka,Galle,12 Jan 2002,0,1,1
Robiul Islam (BDESH),38,10,105,2,2.76,52.5,114,v West Indies,Gros Islet,13 Sep 2014,0,1,1
SJ Harmison (ENG),28.2,8,106,2,3.74,53,85,v Australia,Adelaide,21 Nov 2002,0,1,1
MJ Hoggard (ENG),23,4,106,2,4.6,53,69,v Pakistan,Lahore,29 Nov 2005,0,1,1
KAJ Roach (WI),26,1,106,2,4.07,53,78,v India,Kolkata,14 Nov 2011,0,1,1
Mashrafe Mortaza (BDESH),29,6,107,2,3.68,53.5,87,v England,Lord's,26 May 2005,0,1,1
BW Hilfenhaus (AUS),35,6,107,2,3.05,53.5,105,v South Africa,Durban,6 Mar 2009,0,1,1
Umar Gul (PAK),24,5,107,2,4.45,53.5,72,v Sri Lanka,Galle,4 Jul 2009,0,1,1
I Sharma (INDIA),24,3,107,2,4.45,53.5,72,v Sri Lanka,Galle,12 Aug 2015,0,1,1
CA Walsh (WI),51,9,108,2,2.11,54,153,v Australia,Melbourne,26 Dec 2000,0,1,1
Mohammad Sharif (BDESH),28.4,6,108,2,3.76,54,86,v Zimbabwe,Harare,26 Apr 2001,0,1,1
Talha Jubair (BDESH),26,5,108,2,4.15,54,78,v South Africa,East London,18 Oct 2002,0,1,1
Mohammad Zahid (PAK),25,3,108,2,4.32,54,75,v South Africa,Cape Town,2 Jan 2003,0,1,1
JH Kallis (SA),41,10,108,2,2.63,54,123,v Pakistan,Faisalabad,24 Oct 2003,0,1,1
M Ntini (SA),33,6,108,2,3.27,54,99,v Sri Lanka,Colombo (SSC),11 Aug 2004,0,1,1
S Sreesanth (INDIA),37,11,108,2,2.91,54,111,v South Africa,Cape Town,2 Jan 2007,0,1,1
S Sreesanth (INDIA),23.2,1,108,2,4.62,54,70,v Bangladesh,Chittagong,17 Jan 2010,0,1,1
P Kumar (INDIA),39,9,108,2,2.76,54,117,v West Indies,Bridgetown,28 Jun 2011,0,1,1
FH Edwards (WI),26,4,108,2,4.15,54,78,v India,Delhi,6 Nov 2011,0,1,1
VD Philander (SA),46,10,108,2,2.34,54,138,v England,The Oval,19 Jul 2012,0,1,1
ST Finn (ENG),31,4,108,2,3.48,54,93,v New Zealand,Wellington,14 Mar 2013,0,1,1
TG Southee (NZ),42,21,108,2,2.57,54,126,v Zimbabwe,Bulawayo,6 Aug 2016,0,1,1
CA Walsh (WI),40,9,109,2,2.72,54.5,120,v Australia,Sydney,2 Jan 2001,0,1,1
M Hayward (SA),26,1,109,2,4.19,54.5,78,v Australia,Melbourne,26 Dec 2001,0,1,1
Talha Jubair (BDESH),26,3,109,2,4.19,54.5,78,v South Africa,Potchefstroom,25 Oct 2002,0,1,1
L Klusener (SA),33,2,109,2,3.3,54.5,99,v Sri Lanka,Galle,4 Aug 2004,0,1,1
JE Taylor (WI),30,1,109,2,3.63,54.5,90,v England,Manchester,7 Jun 2007,0,1,1
RAS Lakmal (SL),29,1,109,2,3.75,54.5,87,v New Zealand,Dunedin,10 Dec 2015,0,1,1
Mohammad Sharif (BDESH),24.5,4,110,2,4.42,55,74.5,v Pakistan,Multan,29 Aug 2001,0,1,1
CD Collymore (WI),43,7,110,2,2.55,55,129,v Australia,Adelaide,25 Nov 2005,0,1,1
CD Collymore (WI),29,1,110,2,3.79,55,87,v England,Leeds,25 May 2007,0,1,1
CS Martin (NZ),27,4,110,2,4.07,55,81,v Australia,Adelaide,28 Nov 2008,0,1,1
C Overton (ENG),24,1,110,2,4.58,55,72,v Australia,Perth,14 Dec 2017,0,1,1
AJ Hall (SA),35,5,111,2,3.17,55.5,105,v England,The Oval,4 Sep 2003,0,1,1
MS Kasprowicz (AUS),26,2,111,2,4.26,55.5,78,v South Africa,Durban,24 Mar 2006,0,1,1
Imran Khan (PAK),27,4,111,2,4.11,55.5,81,v Australia,Sydney,3 Jan 2017,0,1,1
VC Drakes (WI),39,7,113,2,2.89,56.5,117,v South Africa,Johannesburg,12 Dec 2003,0,1,1
VC Drakes (WI),30,3,113,2,3.76,56.5,90,v South Africa,Durban,26 Dec 2003,0,1,1
M Ntini (SA),41,12,113,2,2.75,56.5,123,v New Zealand,Wellington,26 Mar 2004,0,1,1
DBL Powell (WI),37,9,113,2,3.05,56.5,111,v England,Lord's,17 May 2007,0,1,1
Pankaj Singh (INDIA),28,5,113,2,4.03,56.5,84,v England,Manchester,7 Aug 2014,0,1,1
RAS Lakmal (SL),36.1,7,113,2,3.12,56.5,108.5,v Zimbabwe,Harare,6 Nov 2016,0,1,1
Umar Gul (PAK),32,3,114,2,3.56,57,96,v Sri Lanka,Colombo (SSC),26 Mar 2006,0,1,1
N Pradeep (SL),20,1,114,2,5.7,57,60,v Australia,Sydney,3 Jan 2013,0,1,1
JE Taylor (WI),30,7,114,2,3.8,57,90,v South Africa,Port Elizabeth,26 Dec 2014,0,1,1
JDP Oram (NZ),45,12,115,2,2.55,57.5,135,v England,Lord's,20 May 2004,0,1,1
MJ Hoggard (ENG),32,6,115,2,3.59,57.5,96,v South Africa,Centurion,21 Jan 2005,0,1,1
M Morkel (SA),26,3,115,2,4.42,57.5,78,v India,Kolkata,14 Feb 2010,0,1,1
RAS Lakmal (SL),29,4,115,2,3.96,57.5,87,v England,Chester-le-Street,27 May 2016,0,1,1
AR Caddick (ENG),38,3,116,2,3.05,58,114,v Pakistan,Karachi,7 Dec 2000,0,1,1
CD Collymore (WI),29,5,116,2,4,58,87,v England,Chester-le-Street,15 Jun 2007,0,1,1
DW Steyn (SA),27,5,116,2,4.29,58,81,v Pakistan,Lahore,8 Oct 2007,0,1,1
JH Kallis (SA),34,5,117,2,3.44,58.5,102,v England,The Oval,4 Sep 2003,0,1,1
SP Jones (ENG),32,5,117,2,3.65,58.5,96,v South Africa,Durban,26 Dec 2004,0,1,1
JM Anderson (ENG),28,3,117,2,4.17,58.5,84,v South Africa,Johannesburg,13 Jan 2005,0,1,1
CD Collymore (WI),26,2,118,2,4.53,59,78,v South Africa,Johannesburg,12 Dec 2003,0,1,1
Umar Gul (PAK),31,5,118,2,3.8,59,93,v New Zealand,Hamilton,19 Dec 2003,0,1,1
MS Kasprowicz (AUS),35,9,118,2,3.37,59,105,v New Zealand,Christchurch,10 Mar 2005,0,1,1
RD King (WI),43,13,119,2,2.76,59.5,129,v Zimbabwe,Harare,27 Jul 2001,0,1,1
Talha Jubair (BDESH),21,0,120,2,5.71,60,63,v Sri Lanka,Colombo (PSS),21 Jul 2002,0,1,1
Mohammad Sami (PAK),36,6,120,2,3.33,60,108,v India,Mohali,8 Mar 2005,0,1,1
I Sharma (INDIA),27.1,2,120,2,4.41,60,81.5,v South Africa,Centurion,16 Dec 2010,0,1,1
DJG Sammy (WI),34,3,120,2,3.52,60,102,v England,Nottingham,25 May 2012,0,1,1
Shafiul Islam (BDESH),38,6,120,2,3.15,60,114,v South Africa,Potchefstroom,28 Sep 2017,0,1,1
M Dillon (WI),51,11,121,2,2.37,60.5,153,v Sri Lanka,Galle,13 Nov 2001,0,1,1
M Dillon (WI),46,7,122,2,2.65,61,138,v South Africa,Johannesburg,12 Dec 2003,0,1,1
AB Agarkar (INDIA),24,3,122,2,5.08,61,72,v Pakistan,Lahore,13 Jan 2006,0,1,1
A Flintoff (ENG),28,3,123,2,4.39,61.5,84,v New Zealand,Christchurch,13 Mar 2002,0,1,1
JM Anderson (ENG),44,7,123,2,2.79,61.5,132,v West Indies,St John's,15 Feb 2009,0,1,1
M Morkel (SA),36,10,123,2,3.41,61.5,108,v India,Nagpur,6 Feb 2010,0,1,1
SL Malinga (SL),34,2,124,2,3.64,62,102,v New Zealand,Wellington,11 Apr 2005,0,1,1
VRV Singh (INDIA),23,3,124,2,5.39,62,69,v South Africa,Durban,26 Dec 2006,0,1,1
I Sharma (INDIA),33,4,124,2,3.75,62,99,v Sri Lanka,Colombo (SSC),23 Jul 2008,0,1,1
CRD Fernando (SL),39,2,124,2,3.17,62,117,v Pakistan,Karachi,21 Feb 2009,0,1,1
Hasibul Hossain (BDESH),30,7,125,2,4.16,62.5,90,v Zimbabwe,Bulawayo,19 Apr 2001,0,1,1
LE Plunkett (ENG),28.2,1,125,2,4.41,62.5,85,v Pakistan,Lahore,29 Nov 2005,0,1,1
MJ Hoggard (ENG),32,6,125,2,3.9,62.5,96,v Australia,Perth,14 Dec 2006,0,1,1
IE O'Brien (NZ),21,1,125,2,5.95,62.5,63,v Sri Lanka,Galle,18 Aug 2009,0,1,1
JM Bird (AUS),42.3,15,125,2,2.94,62.5,127.5,v England,Chester-le-Street,9 Aug 2013,0,1,1
CD Collymore (WI),30,6,126,2,4.2,63,90,v England,Birmingham,29 Jul 2004,0,1,1
CS Martin (NZ),30,9,127,2,4.23,63.5,90,v England,Leeds,3 Jun 2004,0,1,1
TG Southee (NZ),41,10,127,2,3.09,63.5,123,v England,Leeds,24 May 2013,0,1,1
