Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Start Date,Home_Away,Bowling_Arm,Pace_Spin
LE Plunkett (ENG),42,10,137,1,3.26,137,252,v Sri Lanka,Lord's,11 May 2006,1,1,1
A Nel (SA),37,5,139,1,3.75,139,222,v New Zealand,Cape Town,27 Apr 2006,1,1,1
TG Southee (NZ),51,11,139,1,2.72,139,306,v England,Dunedin,6 Mar 2013,1,1,1
TT Bresnan (ENG),37,2,140,1,3.78,140,222,v South Africa,The Oval,19 Jul 2012,1,1,1
DBL Powell (WI),36,3,142,1,3.94,142,216,v England,Bridgetown,26 Feb 2009,1,1,1
BW Hilfenhaus (AUS),51,12,142,1,2.78,142,306,v England,Brisbane,25 Nov 2010,1,1,1
Mohammad Sami (PAK),32.3,2,143,1,4.4,143,195,v South Africa,Lahore,17 Oct 2003,1,1,1
TT Bresnan (ENG),56,18,144,1,2.57,144,336,v West Indies,Lord's,17 May 2012,1,1,1
GD McGrath (AUS),46,10,146,1,3.17,146,276,v New Zealand,Brisbane,8 Nov 2001,1,1,1
S Sreesanth (INDIA),38,5,146,1,3.84,146,228,v South Africa,Chennai,26 Mar 2008,1,1,1
MS Kasprowicz (AUS),43,9,147,1,3.41,147,258,v Sri Lanka,Cairns,9 Jul 2004,1,1,1
DBL Powell (WI),42,6,148,1,3.52,148,252,v Australia,North Sound,30 May 2008,1,1,1
JW Hastings (AUS),39,3,153,1,3.92,153,234,v South Africa,Perth,30 Nov 2012,1,1,1
M Morkel (SA),36.5,3,161,1,4.37,161,221,v Australia,Cape Town,1 Mar 2014,1,1,1
Fazl-e-Akbar (PAK),40.4,3,162,1,3.98,162,244,v India,Rawalpindi,13 Apr 2004,1,1,1
AR Caddick (ENG),36,0,163,1,4.52,163,216,v Australia,Birmingham,5 Jul 2001,1,1,1
DW Steyn (SA),56,12,165,1,2.94,165,336,v India,Johannesburg,18 Dec 2013,1,1,1
AB Agarkar (INDIA),44,9,167,1,3.79,167,264,v Australia,Nagpur,26 Oct 2004,1,1,1
SJ Harmison (ENG),45,4,204,1,4.53,204,270,v Pakistan,Leeds,4 Aug 2006,1,1,1
WW Hinds (WI),14,5,16,0,1.14,-,-,v South Africa,Georgetown,31 Mar 2005,1,1,1
I Sharma (INDIA),15,6,20,0,1.33,-,-,v South Africa,Nagpur,25 Nov 2015,1,1,1
SB Doull (NZ),14,6,21,0,1.5,-,-,v Australia,Auckland,11 Mar 2000,1,1,1
ML Nkala (ZIM),19,11,22,0,1.15,-,-,v Bangladesh,Harare,26 Apr 2001,1,1,1
JH Kallis (SA),10,3,22,0,2.2,-,-,v Bangladesh,East London,18 Oct 2002,1,1,1
RAS Lakmal (SL),10,5,22,0,2.2,-,-,v England,Galle,26 Mar 2012,1,1,1
S van Zyl (SA),10,2,22,0,2.2,-,-,v West Indies,Centurion,17 Dec 2014,1,1,1
JH Kallis (SA),17,8,23,0,1.35,-,-,v West Indies,Port Elizabeth,26 Dec 2007,1,1,1
Robiul Islam (BDESH),13,3,23,0,1.76,-,-,v New Zealand,Chittagong,9 Oct 2013,1,1,1
H Masakadza (ZIM),12,5,24,0,2,-,-,v Pakistan,Harare,10 Sep 2013,1,1,1
Shahadat Hossain (BDESH),11,2,24,0,2.18,-,-,v Zimbabwe,Khulna,3 Nov 2014,1,1,1
N Pradeep (SL),11,3,24,0,2.18,-,-,v West Indies,Colombo (PSS),22 Oct 2015,1,1,1
L Klusener (SA),10,3,25,0,2.5,-,-,v New Zealand,Bloemfontein,17 Nov 2000,1,1,1
GD McGrath (AUS),25,13,25,0,1,-,-,v West Indies,Melbourne,26 Dec 2000,1,1,1
NJ Astle (NZ),13,6,25,0,1.92,-,-,v Pakistan,Auckland,8 Mar 2001,1,1,1
AD Mathews (SL),10,1,25,0,2.5,-,-,v New Zealand,Colombo (PSS),25 Nov 2012,1,1,1
AD Mathews (SL),15,7,25,0,1.66,-,-,v Pakistan,Galle,6 Aug 2014,1,1,1
DW Steyn (SA),10.1,3,26,0,2.55,-,-,v India,Johannesburg,15 Dec 2006,1,1,1
SB Styris (NZ),12,4,27,0,2.25,-,-,v Pakistan,Hamilton,19 Dec 2003,1,1,1
SB Styris (NZ),13.1,5,27,0,2.05,-,-,v West Indies,Napier,25 Mar 2006,1,1,1
DJG Sammy (WI),16,6,27,0,1.68,-,-,v Australia,Port of Spain,15 Apr 2012,1,1,1
I Sharma (INDIA),11,0,27,0,2.45,-,-,v Australia,Pune,23 Feb 2017,1,1,1
SR Watson (AUS),10,3,28,0,2.8,-,-,v Pakistan,Sydney,2 Jan 2005,1,1,1
DT Mutendera (ZIM),14,4,29,0,2.07,-,-,v New Zealand,Bulawayo,12 Sep 2000,1,1,1
AB Agarkar (INDIA),10,3,29,0,2.9,-,-,v Sri Lanka,Chennai,2 Dec 2005,1,1,1
MJ Hoggard (ENG),10.1,3,29,0,2.85,-,-,v West Indies,Lord's,17 May 2007,1,1,1
H Masakadza (ZIM),15,5,29,0,1.93,-,-,v Pakistan,Harare,3 Sep 2013,1,1,1
MR Marsh (AUS),11,4,29,0,2.63,-,-,v India,Adelaide,9 Dec 2014,1,1,1
SB Styris (NZ),10,4,30,0,3,-,-,v South Africa,Wellington,26 Mar 2004,1,1,1
JH Kallis (SA),12,4,30,0,2.5,-,-,v Bangladesh,Centurion,26 Nov 2008,1,1,1
DJG Sammy (WI),10,1,31,0,3.1,-,-,v New Zealand,Kingston,2 Aug 2012,1,1,1
S Sreesanth (INDIA),11,0,32,0,2.9,-,-,v South Africa,Kanpur,11 Apr 2008,1,1,1
NT Pascal (WI),11,1,32,0,2.9,-,-,v South Africa,Port of Spain,10 Jun 2010,1,1,1
TL Best (WI),10,0,32,0,3.2,-,-,v Zimbabwe,Roseau,20 Mar 2013,1,1,1
A Flintoff (ENG),10,3,33,0,3.3,-,-,v Zimbabwe,Nottingham,1 Jun 2000,1,1,1
TCB Fernando (SL),11,1,33,0,3,-,-,v Zimbabwe,Galle,12 Jan 2002,1,1,1
TL Best (WI),12,3,33,0,2.75,-,-,v Zimbabwe,Bridgetown,12 Mar 2013,1,1,1
ASA Perera (SL),12,0,34,0,2.83,-,-,v India,Galle,14 Aug 2001,1,1,1
GJ Whittall (ZIM),12,2,34,0,2.83,-,-,v South Africa,Harare,7 Sep 2001,1,1,1
DR Martyn (AUS),13,5,34,0,2.61,-,-,v Zimbabwe,Perth,9 Oct 2003,1,1,1
AD Mathews (SL),10,4,34,0,3.4,-,-,v West Indies,Pallekele,1 Dec 2010,1,1,1
SR Watson (AUS),10,1,34,0,3.4,-,-,v England,Melbourne,26 Dec 2010,1,1,1
AD Mathews (SL),13,2,34,0,2.61,-,-,v Pakistan,Pallekele,3 Jul 2015,1,1,1
Mohammad Shahid (BDESH),17,9,34,0,2,-,-,v South Africa,Chittagong,21 Jul 2015,1,1,1
JO Holder (WI),19,7,34,0,1.78,-,-,v India,Gros Islet,9 Aug 2016,1,1,1
JH Kallis (SA),12,2,35,0,2.91,-,-,v Pakistan,Cape Town,2 Jan 2003,1,1,1
Mohammed Shami (INDIA),11,1,35,0,3.18,-,-,v New Zealand,Kanpur,22 Sep 2016,1,1,1
Khaled Mahmud (BDESH),14,6,36,0,2.57,-,-,v South Africa,Dhaka,1 May 2003,1,1,1
NB Mahwire (ZIM),10,2,36,0,3.6,-,-,v Bangladesh,Bulawayo,26 Feb 2004,1,1,1
M Morkel (SA),13,6,36,0,2.76,-,-,v Bangladesh,Bloemfontein,19 Nov 2008,1,1,1
JH Kallis (SA),11,1,36,0,3.27,-,-,v India,Durban,26 Dec 2013,1,1,1
KJ Abbott (SA),19,9,36,0,1.89,-,-,v England,Centurion,22 Jan 2016,1,1,1
JM Anderson (ENG),11,3,37,0,3.36,-,-,v West Indies,Birmingham,29 Jul 2004,1,1,1
MF Maharoof (SL),16,7,37,0,2.31,-,-,v Bangladesh,Kandy,11 Jul 2007,1,1,1
PD Collingwood (ENG),11,4,37,0,3.36,-,-,v South Africa,Lord's,10 Jul 2008,1,1,1
JD Ryder (NZ),11,5,38,0,3.45,-,-,v India,Napier,26 Mar 2009,1,1,1
AD Mathews (SL),12,0,38,0,3.16,-,-,v Pakistan,Pallekele,8 Jul 2012,1,1,1
UT Yadav (INDIA),11,2,38,0,3.45,-,-,v England,Mumbai,8 Dec 2016,1,1,1
SC Ganguly (INDIA),13,3,39,0,3,-,-,v England,Bengaluru,19 Dec 2001,1,1,1
CD Collymore (WI),24,7,39,0,1.62,-,-,v England,Port of Spain,19 Mar 2004,1,1,1
T Panyangara (ZIM),30,12,39,0,1.3,-,-,v South Africa,Harare,9 Aug 2014,1,1,1
CRD Fernando (SL),15,3,40,0,2.66,-,-,v Pakistan,Colombo (SSC),26 Mar 2006,1,1,1
I Sharma (INDIA),13,3,40,0,3.07,-,-,v South Africa,Bengaluru,14 Nov 2015,1,1,1
Mohammed Shami (INDIA),13,1,40,0,3.07,-,-,v New Zealand,Indore,8 Oct 2016,1,1,1
MF Maharoof (SL),19,9,42,0,2.21,-,-,v South Africa,Galle,4 Aug 2004,1,1,1
SL Malinga (SL),20,3,42,0,2.1,-,-,v England,Galle,18 Dec 2007,1,1,1
ST Finn (ENG),12,4,42,0,3.5,-,-,v Australia,Nottingham,6 Aug 2015,1,1,1
MR Marsh (AUS),12,1,42,0,3.5,-,-,v England,Melbourne,26 Dec 2017,1,1,1
ML Nkala (ZIM),21,7,43,0,2.04,-,-,v New Zealand,Bulawayo,12 Sep 2000,1,1,1
JH Kallis (SA),14,1,43,0,3.07,-,-,v England,Durban,26 Dec 2009,1,1,1
DJ Bravo (WI),27,12,43,0,1.59,-,-,v South Africa,Bridgetown,26 Jun 2010,1,1,1
JH Kallis (SA),11,1,43,0,3.9,-,-,v Sri Lanka,Durban,26 Dec 2011,1,1,1
CR Woakes (ENG),10,1,43,0,4.3,-,-,v India,Manchester,7 Aug 2014,1,1,1
S van Zyl (SA),10,0,43,0,4.3,-,-,v England,Cape Town,2 Jan 2016,1,1,1
UT Yadav (INDIA),16,4,43,0,2.68,-,-,v Sri Lanka,Nagpur,24 Nov 2017,1,1,1
JH Kallis (SA),13,2,44,0,3.38,-,-,v England,Centurion,14 Jan 2000,1,1,1
DR Martyn (AUS),10,0,44,0,4.4,-,-,v New Zealand,Perth,30 Nov 2001,1,1,1
RAS Lakmal (SL),16,4,44,0,2.75,-,-,v Bangladesh,Colombo (RPS),16 Mar 2013,1,1,1
NJ Astle (NZ),30,12,45,0,1.5,-,-,v Pakistan,Christchurch,15 Mar 2001,1,1,1
ML Nkala (ZIM),13,2,45,0,3.46,-,-,v Bangladesh,Bulawayo,19 Apr 2001,1,1,1
Khaled Mahmud (BDESH),17,7,45,0,2.64,-,-,v England,Dhaka,21 Oct 2003,1,1,1
JH Kallis (SA),15,4,45,0,3,-,-,v New Zealand,Cape Town,27 Apr 2006,1,1,1
Shafiul Islam (BDESH),14,3,45,0,3.21,-,-,v England,Dhaka,20 Mar 2010,1,1,1
I Sharma (INDIA),17,5,45,0,2.64,-,-,v Australia,Hyderabad (Deccan),2 Mar 2013,1,1,1
CJ Chibhabha (ZIM),12,2,45,0,3.75,-,-,v New Zealand,Bulawayo,6 Aug 2016,1,1,1
Shoaib Akhtar (PAK),16.2,6,46,0,2.81,-,-,v India,Lahore,13 Jan 2006,1,1,1
JM Anderson (ENG),12,2,46,0,3.83,-,-,v Australia,The Oval,20 Aug 2009,1,1,1
KJ Abbott (SA),15,3,46,0,3.06,-,-,v Sri Lanka,Cape Town,2 Jan 2017,1,1,1
AJ Hall (SA),11,1,47,0,4.27,-,-,v Australia,Cape Town,8 Mar 2002,1,1,1
Mashrafe Mortaza (BDESH),12,0,47,0,3.91,-,-,v South Africa,Dhaka,22 Feb 2008,1,1,1
TL Best (WI),17,3,47,0,2.76,-,-,v Bangladesh,St George's,17 Jul 2009,1,1,1
M Dillon (WI),29,7,48,0,1.65,-,-,v Sri Lanka,Gros Islet,20 Jun 2003,1,1,1
MF Maharoof (SL),15,3,48,0,3.2,-,-,v South Africa,Colombo (SSC),27 Jul 2006,1,1,1
KD Mills (NZ),15,4,48,0,3.2,-,-,v West Indies,Napier,19 Dec 2008,1,1,1
M Morkel (SA),10,1,48,0,4.8,-,-,v Sri Lanka,Centurion,15 Dec 2011,1,1,1
DW Steyn (SA),14,3,48,0,3.42,-,-,v West Indies,Port Elizabeth,26 Dec 2014,1,1,1
MJ Hoggard (ENG),13,3,49,0,3.76,-,-,v West Indies,Lord's,29 Jun 2000,1,1,1
JH Kallis (SA),15,4,49,0,3.26,-,-,v England,Cape Town,2 Jan 2005,1,1,1
SP Jones (ENG),10,1,49,0,4.9,-,-,v Bangladesh,Chester-le-Street,3 Jun 2005,1,1,1
DR Tuffey (NZ),22,7,49,0,2.22,-,-,v Australia,Wellington,19 Mar 2010,1,1,1
B Kumar (INDIA),13,0,49,0,3.76,-,-,v England,Mumbai,8 Dec 2016,1,1,1
BJ Arnel (NZ),16,4,50,0,3.12,-,-,v Pakistan,Wellington,15 Jan 2011,1,1,1
B Lee (AUS),19,5,51,0,2.68,-,-,v New Zealand,Hobart,22 Nov 2001,1,1,1
DR Tuffey (NZ),11,1,52,0,4.72,-,-,v Australia,Hamilton,31 Mar 2000,1,1,1
MJ Hoggard (ENG),14,2,52,0,3.71,-,-,v Pakistan,Manchester,27 Jul 2006,1,1,1
JH Kallis (SA),20,6,52,0,2.6,-,-,v Australia,Cape Town,19 Mar 2009,1,1,1
Rubel Hossain (BDESH),15,2,52,0,3.46,-,-,v West Indies,Chittagong,21 Oct 2011,1,1,1
UT Yadav (INDIA),19,5,52,0,2.73,-,-,v West Indies,Delhi,6 Nov 2011,1,1,1
JH Kallis (SA),19.3,2,52,0,2.66,-,-,v Pakistan,Cape Town,14 Feb 2013,1,1,1
B Kumar (INDIA),13,1,52,0,4,-,-,v Australia,Chennai,22 Feb 2013,1,1,1
KTGD Prasad (SL),16,4,53,0,3.31,-,-,v Pakistan,Colombo (SSC),14 Aug 2014,1,1,1
DW Steyn (SA),14,3,53,0,3.78,-,-,v West Indies,Centurion,17 Dec 2014,1,1,1
BA Stokes (ENG),13,2,53,0,4.07,-,-,v South Africa,Lord's,6 Jul 2017,1,1,1
Abdul Razzaq (PAK),22,6,55,0,2.5,-,-,v England,Lahore,15 Nov 2000,1,1,1
CD Collymore (WI),26,7,55,0,2.11,-,-,v England,Kingston,11 Mar 2004,1,1,1
UT Yadav (INDIA),15,1,55,0,3.66,-,-,v New Zealand,Indore,8 Oct 2016,1,1,1
Khaled Mahmud (BDESH),17,5,56,0,3.29,-,-,v South Africa,Chittagong,24 Apr 2003,1,1,1
R Rampaul (WI),19,3,56,0,2.94,-,-,v South Africa,Port of Spain,10 Jun 2010,1,1,1
AR Caddick (ENG),18.3,4,57,0,3.08,-,-,v Zimbabwe,Nottingham,1 Jun 2000,1,1,1
T Yohannan (INDIA),17,2,57,0,3.35,-,-,v England,Ahmedabad,11 Dec 2001,1,1,1
JO Holder (WI),21.1,6,57,0,2.69,-,-,v England,St George's,21 Apr 2015,1,1,1
Soumya Sarkar (BDESH),17.4,1,57,0,3.22,-,-,v Pakistan,Dhaka,6 May 2015,1,1,1
FH Edwards (WI),14,1,58,0,4.14,-,-,v England,Kingston,4 Feb 2009,1,1,1
CB Mpofu (ZIM),24,7,58,0,2.41,-,-,v West Indies,Bulawayo,21 Oct 2017,1,1,1
Khaled Mahmud (BDESH),15,2,59,0,3.93,-,-,v Zimbabwe,Dhaka,8 Nov 2001,1,1,1
Tareq Aziz (BDESH),12,1,59,0,4.91,-,-,v New Zealand,Dhaka,19 Oct 2004,1,1,1
KD Mills (NZ),23,6,59,0,2.56,-,-,v Sri Lanka,Napier,4 Apr 2005,1,1,1
SW Tait (AUS),13,1,59,0,4.53,-,-,v India,Perth,16 Jan 2008,1,1,1
I Sharma (INDIA),17,3,59,0,3.47,-,-,v Australia,Chennai,22 Feb 2013,1,1,1
CJ Jordan (ENG),17,4,59,0,3.47,-,-,v India,Southampton,27 Jul 2014,1,1,1
SCJ Broad (ENG),20,4,59,0,2.95,-,-,v Australia,The Oval,20 Aug 2015,1,1,1
Hasibul Hossain (BDESH),19,2,60,0,3.15,-,-,v India,Dhaka,10 Nov 2000,1,1,1
CL Cairns (NZ),17,0,60,0,3.52,-,-,v Pakistan,Hamilton,19 Dec 2003,1,1,1
A Sanford (WI),26,6,60,0,2.3,-,-,v England,Port of Spain,19 Mar 2004,1,1,1
SCJ Broad (ENG),20,3,60,0,3,-,-,v New Zealand,Manchester,23 May 2008,1,1,1
DE Bernard (WI),11,1,61,0,5.54,-,-,v Australia,Port of Spain,19 Apr 2003,1,1,1
Abdul Razzaq (PAK),15,3,61,0,4.06,-,-,v India,Multan,28 Mar 2004,1,1,1
J Srinath (INDIA),19,3,62,0,3.26,-,-,v West Indies,Kolkata,30 Oct 2002,1,1,1
N Pradeep (SL),17.4,2,63,0,3.56,-,-,v India,Colombo (SSC),3 Aug 2017,1,1,1
NJ Astle (NZ),21.1,6,64,0,3.02,-,-,v Australia,Wellington,24 Mar 2000,1,1,1
HH Streak (ZIM),25,9,64,0,2.56,-,-,v South Africa,Bulawayo,14 Sep 2001,1,1,1
AJ Hall (SA),11,0,65,0,5.9,-,-,v West Indies,Centurion,16 Jan 2004,1,1,1
R Rampaul (WI),18,4,65,0,3.61,-,-,v South Africa,Basseterre,18 Jun 2010,1,1,1
C de Grandhomme (NZ),20,2,65,0,3.25,-,-,v Bangladesh,Wellington,12 Jan 2017,1,1,1
MA Wood (ENG),20,5,65,0,3.25,-,-,v South Africa,Lord's,6 Jul 2017,1,1,1
CD McMillan (NZ),10,0,66,0,6.6,-,-,v England,Christchurch,13 Mar 2002,1,1,1
DJ Bravo (WI),10,0,66,0,6.6,-,-,v India,Gros Islet,10 Jun 2006,1,1,1
GD McGrath (AUS),27,4,67,0,2.48,-,-,v New Zealand,Brisbane,18 Nov 2004,1,1,1
Mohammad Sami (PAK),12,1,67,0,5.58,-,-,v India,Lahore,13 Jan 2006,1,1,1
Mushfiqur Rahman (BDESH),15,1,68,0,4.53,-,-,v New Zealand,Chittagong,26 Oct 2004,1,1,1
TG Southee (NZ),19,4,68,0,3.57,-,-,v Australia,Wellington,19 Mar 2010,1,1,1
JL Pattinson (AUS),15,0,68,0,4.53,-,-,v West Indies,Hobart,10 Dec 2015,1,1,1
RD King (WI),20,2,71,0,3.55,-,-,v Zimbabwe,Port of Spain,16 Mar 2000,1,1,1
I Sharma (INDIA),11.4,1,71,0,6.08,-,-,v Australia,Mohali,1 Oct 2010,1,1,1
DT Tiripano (ZIM),26,7,71,0,2.73,-,-,v Sri Lanka,Harare,29 Oct 2016,1,1,1
ESH Giddins (ENG),18,4,73,0,4.05,-,-,v West Indies,Birmingham,15 Jun 2000,1,1,1
MJ Mason (NZ),16,4,73,0,4.56,-,-,v South Africa,Wellington,26 Mar 2004,1,1,1
DJ Bravo (WI),29,3,73,0,2.51,-,-,v South Africa,Bridgetown,21 Apr 2005,1,1,1
DM Washington (WI),22,3,73,0,3.31,-,-,v South Africa,St John's,29 Apr 2005,1,1,1
Shahadat Hossain (BDESH),17,2,73,0,4.29,-,-,v England,Chittagong,12 Mar 2010,1,1,1
HH Streak (ZIM),29,6,74,0,2.55,-,-,v New Zealand,Harare,19 Sep 2000,1,1,1
SB Styris (NZ),27,10,76,0,2.81,-,-,v South Africa,Auckland,18 Mar 2004,1,1,1
TG Southee (NZ),32,9,77,0,2.4,-,-,v England,Wellington,14 Mar 2013,1,1,1
BA Stokes (ENG),19,2,77,0,4.05,-,-,v Australia,Lord's,16 Jul 2015,1,1,1
L Balaji (INDIA),30,10,78,0,2.6,-,-,v New Zealand,Mohali,16 Oct 2003,1,1,1
RS Bopara (ENG),18,1,78,0,4.33,-,-,v South Africa,The Oval,19 Jul 2012,1,1,1
NB Mahwire (ZIM),15,3,79,0,5.26,-,-,v West Indies,Bulawayo,12 Nov 2003,1,1,1
GJ Whittall (ZIM),29.4,6,80,0,2.69,-,-,v South Africa,Bulawayo,14 Sep 2001,1,1,1
TCB Fernando (SL),18,2,80,0,4.44,-,-,v West Indies,Galle,13 Nov 2001,1,1,1
AJ Tudor (ENG),19,2,80,0,4.21,-,-,v India,The Oval,5 Sep 2002,1,1,1
CB Mpofu (ZIM),15,1,80,0,5.33,-,-,v New Zealand,Bulawayo,15 Aug 2005,1,1,1
CR Brathwaite (WI),25,5,80,0,3.2,-,-,v India,North Sound,21 Jul 2016,1,1,1
Shahadat Hossain (BDESH),22,1,81,0,3.68,-,-,v New Zealand,Chittagong,17 Oct 2008,1,1,1
RAS Lakmal (SL),22,4,81,0,3.68,-,-,v England,Colombo (PSS),3 Apr 2012,1,1,1
Rubel Hossain (BDESH),18,1,81,0,4.5,-,-,v New Zealand,Dhaka,21 Oct 2013,1,1,1
Tapash Baisya (BDESH),17,0,82,0,4.82,-,-,v New Zealand,Chittagong,26 Oct 2004,1,1,1
Shahadat Hossain (BDESH),16,1,82,0,5.12,-,-,v Pakistan,Dhaka,17 Dec 2011,1,1,1
Rubel Hossain (BDESH),22,3,82,0,3.72,-,-,v Pakistan,Khulna,28 Apr 2015,1,1,1
GD McGrath (AUS),36,14,83,0,2.3,-,-,v West Indies,Adelaide,15 Dec 2000,1,1,1
CR Woakes (ENG),31,11,83,0,2.67,-,-,v India,Southampton,27 Jul 2014,1,1,1
JO Holder (WI),24,4,83,0,3.45,-,-,v India,North Sound,21 Jul 2016,1,1,1
I Sharma (INDIA),25,5,84,0,3.36,-,-,v Australia,Delhi,29 Oct 2008,1,1,1
KMDN Kulasekara (SL),27,6,84,0,3.11,-,-,v Pakistan,Colombo (SSC),30 Jun 2012,1,1,1
Rubel Hossain (BDESH),20,0,84,0,4.2,-,-,v Sri Lanka,Dhaka,27 Jan 2014,1,1,1
I Sharma (INDIA),28,4,85,0,3.03,-,-,v South Africa,Nagpur,6 Feb 2010,1,1,1
TG Southee (NZ),25,4,85,0,3.4,-,-,v Australia,Christchurch,20 Feb 2016,1,1,1
SL Malinga (SL),15,1,86,0,5.73,-,-,v Bangladesh,Colombo (PSS),3 Jul 2007,1,1,1
ML Cummins (WI),26.4,4,87,0,3.26,-,-,v India,Kingston,30 Jul 2016,1,1,1
Mohammad Shahid (BDESH),22,2,88,0,4,-,-,v India,Fatullah,10 Jun 2015,1,1,1
JM Anderson (ENG),18,3,89,0,4.94,-,-,v Australia,Leeds,7 Aug 2009,1,1,1
JR Hazlewood (AUS),41,12,89,0,2.17,-,-,v West Indies,Melbourne,26 Dec 2015,1,1,1
HH Streak (ZIM),26,3,91,0,3.5,-,-,v India,Bulawayo,13 Sep 2005,1,1,1
RJ Harris (AUS),28.4,9,91,0,3.17,-,-,v England,Melbourne,26 Dec 2010,1,1,1
CD Collymore (WI),21,1,92,0,4.38,-,-,v India,Gros Islet,10 Jun 2006,1,1,1
Mashrafe Mortaza (BDESH),28,6,92,0,3.28,-,-,v South Africa,Chittagong,29 Feb 2008,1,1,1
A Flintoff (ENG),30,2,93,0,3.1,-,-,v Australia,Birmingham,30 Jul 2009,1,1,1
AM Blignaut (ZIM),42,12,94,0,2.23,-,-,v Bangladesh,Harare,26 Apr 2001,1,1,1
BKV Prasad (INDIA),30,5,95,0,3.16,-,-,v Australia,Kolkata,11 Mar 2001,1,1,1
Talha Jubair (BDESH),19,1,95,0,5,-,-,v India,Chittagong,17 Dec 2004,1,1,1
CRD Fernando (SL),29,5,97,0,3.34,-,-,v India,Colombo (SSC),29 Aug 2001,1,1,1
JE Taylor (WI),27,3,97,0,3.59,-,-,v Sri Lanka,Gros Islet,20 Jun 2003,1,1,1
A Flintoff (ENG),25,6,97,0,3.88,-,-,v South Africa,Birmingham,24 Jul 2003,1,1,1
Rubel Hossain (BDESH),25,1,97,0,3.88,-,-,v Pakistan,Chittagong,9 Dec 2011,1,1,1
TL Best (WI),20,1,99,0,4.95,-,-,v Australia,Bridgetown,1 May 2003,1,1,1
JM Anderson (ENG),26,4,99,0,3.8,-,-,v Australia,Lord's,16 Jul 2015,1,1,1
VD Philander (SA),35,6,100,0,2.85,-,-,v West Indies,Cape Town,2 Jan 2015,1,1,1
KAJ Roach (WI),28,4,100,0,3.57,-,-,v England,St George's,21 Apr 2015,1,1,1
KTGD Prasad (SL),22,2,101,0,4.59,-,-,v India,Colombo (SSC),26 Jul 2010,1,1,1
MJ Henry (NZ),32,8,101,0,3.15,-,-,v Australia,Christchurch,20 Feb 2016,1,1,1
RAS Lakmal (SL),28,1,101,0,3.6,-,-,v Zimbabwe,Colombo (RPS),14 Jul 2017,1,1,1
MR Gillespie (NZ),21,5,102,0,4.85,-,-,v West Indies,Dunedin,11 Dec 2008,1,1,1
CS Martin (NZ),26,4,102,0,3.92,-,-,v Australia,Hamilton,27 Mar 2010,1,1,1
CD Collymore (WI),37,8,103,0,2.78,-,-,v England,St John's,10 Apr 2004,1,1,1
DBL Powell (WI),26,3,103,0,3.96,-,-,v England,St John's,15 Feb 2009,1,1,1
N Pradeep (SL),24,3,103,0,4.29,-,-,v Pakistan,Colombo (SSC),30 Jun 2012,1,1,1
CBRLS Kumara (SL),23,1,104,0,4.52,-,-,v India,Pallekele,12 Aug 2017,1,1,1
BA Williams (AUS),37,13,106,0,2.86,-,-,v India,Adelaide,12 Dec 2003,1,1,1
M Ntini (SA),26,4,107,0,4.11,-,-,v India,Cape Town,2 Jan 2007,1,1,1
JM Bird (AUS),30,5,108,0,3.6,-,-,v England,Melbourne,26 Dec 2017,1,1,1
Mohammad Sharif (BDESH),25.4,2,109,0,4.24,-,-,v India,Dhaka,25 May 2007,1,1,1
Robiul Islam (BDESH),29,2,109,0,3.75,-,-,v Sri Lanka,Dhaka,27 Jan 2014,1,1,1
Abdul Razzaq (PAK),37,12,111,0,3,-,-,v Sri Lanka,Faisalabad,20 Oct 2004,1,1,1
FH Edwards (WI),32.5,3,112,0,3.41,-,-,v South Africa,Bridgetown,21 Apr 2005,1,1,1
A Sanford (WI),32,6,113,0,3.53,-,-,v India,St John's,10 May 2002,1,1,1
Abul Hasan (BDESH),24,0,113,0,4.7,-,-,v West Indies,Khulna,21 Nov 2012,1,1,1
Mashrafe Mortaza (BDESH),26,3,114,0,4.38,-,-,v Australia,Chittagong,16 Apr 2006,1,1,1
M Ntini (SA),29,4,114,0,3.93,-,-,v England,Durban,26 Dec 2009,1,1,1
Rubel Hossain (BDESH),28,1,115,0,4.1,-,-,v India,Dhaka,24 Jan 2010,1,1,1
AM Blignaut (ZIM),30,6,116,0,3.86,-,-,v West Indies,Bulawayo,19 Jul 2001,1,1,1
DT Hondo (ZIM),29,5,116,0,4,-,-,v Sri Lanka,Bulawayo,14 May 2004,1,1,1
KTGD Prasad (SL),30,3,116,0,3.86,-,-,v West Indies,Galle,15 Nov 2010,1,1,1
JM Anderson (ENG),33,6,116,0,3.51,-,-,v Australia,Manchester,1 Aug 2013,1,1,1
B Lee (AUS),23,2,117,0,5.08,-,-,v South Africa,Melbourne,26 Dec 2008,1,1,1
Mohammad Sharif (BDESH),29,7,118,0,4.06,-,-,v Zimbabwe,Chittagong,15 Nov 2001,1,1,1
SCJ Broad (ENG),34,6,118,0,3.47,-,-,v South Africa,The Oval,19 Jul 2012,1,1,1
Shoaib Akhtar (PAK),32,4,119,0,3.71,-,-,v India,Multan,28 Mar 2004,1,1,1
HH Streak (ZIM),34,4,120,0,3.52,-,-,v South Africa,Harare,7 Sep 2001,1,1,1
PM Siddle (AUS),30,3,121,0,4.03,-,-,v England,Adelaide,3 Dec 2010,1,1,1
Shabbir Ahmed (PAK),31,6,122,0,3.93,-,-,v India,Multan,28 Mar 2004,1,1,1
